3769>> Voyager Spec #1[BP = 537.0, 16674]" 
TYPE MASSSPEC
499.991752	663.052
500.014039	644.224
500.036327	614.201
500.058615	584.178
500.080904	621.325
500.103193	655.419
500.125483	727.169
500.147773	741.417
500.170064	745.488
500.192355	748.032
500.214647	806.043
500.236939	847.261
500.259231	863.036
500.281525	831.486
500.303818	824.362
500.326113	807.061
500.348407	768.387
500.370702	698.164
500.392998	665.087
500.415294	657.454
500.437591	675.265
500.459888	643.206
500.482186	601.479
500.504484	587.231
500.526783	603.006
500.549082	603.006
500.571381	607.077
500.593682	563.314
500.615982	558.226
500.638283	528.202
500.660585	535.327
500.682887	540.415
500.705190	537.362
500.727493	503.268
500.749797	497.162
500.772101	501.233
500.794405	525.149
500.816710	503.268
500.839016	506.321
500.861322	509.374
500.883629	561.279
500.905936	620.307
500.928244	701.217
500.950552	751.086
500.972860	783.144
500.995169	748.032
501.017479	687.477
501.039789	631.502
501.062100	630.484
501.084411	623.36
501.106722	636.082
501.129034	647.277
501.151347	685.442
501.173660	740.399
501.195974	803.499
501.218288	835.048
501.240602	847.261
501.262917	821.309
501.285233	830.469
501.307549	828.433
501.329865	834.031
501.352182	761.263
501.374500	697.146
501.396818	647.277
501.419136	651.348
501.441456	639.135
501.463775	636.082
501.486095	611.148
501.508416	633.029
501.530737	632.011
501.553058	601.479
501.575380	549.066
501.597703	526.167
501.620026	508.357
501.642349	508.357
501.664673	508.357
501.686998	516.499
501.709323	521.078
501.731648	550.084
501.753974	540.415
501.776301	527.185
501.798628	513.445
501.820955	521.078
501.843283	505.303
501.865611	510.392
501.887940	506.321
501.910270	553.137
501.932600	608.094
501.954930	668.14
501.977261	700.199
501.999593	700.199
502.021925	665.087
502.044257	652.366
502.066590	652.366
502.088923	639.135
502.111257	633.029
502.133592	648.803
502.155927	680.862
502.178262	771.949
502.200598	953.105
502.222934	1225.86
502.245271	1422.79
502.267609	1422.79
502.289947	1227.38
502.312285	1022.31
502.334624	912.396
502.356963	837.084
502.379303	764.316
502.401644	693.075
502.423985	652.366
502.446326	639.135
502.468668	636.082
502.491010	617.254
502.513353	567.385
502.535696	564.332
502.558040	566.367
502.580385	606.059
502.602730	569.421
502.625075	560.261
502.647421	522.096
502.669767	516.498
502.692114	510.392
502.714461	505.303
502.736809	509.374
502.759157	527.185
502.781506	551.101
502.803856	585.195
502.826205	610.13
502.848556	683.915
502.870907	743.961
502.893258	792.812
502.915610	802.99
502.937962	817.238
502.960315	809.096
502.982668	811.132
503.005022	833.013
503.027376	856.93
503.049731	831.486
503.072086	805.025
503.094442	761.263
503.116798	775.002
503.139155	846.752
503.161512	1030.96
503.183870	1247.74
503.206228	1422.79
503.228587	1436.02
503.250947	1380.04
503.273306	1289.47
503.295667	1172.43
503.318027	1017.22
503.340389	899.165
503.362750	799.428
503.385113	767.369
503.407475	737.346
503.429838	713.429
503.452202	666.105
503.474566	658.472
503.496931	614.201
503.519296	596.39
503.541662	572.474
503.564028	587.231
503.586395	573.491
503.608762	569.42
503.631130	533.291
503.653498	568.403
503.675867	599.443
503.698236	628.449
503.720606	605.041
503.742976	590.284
503.765347	564.332
503.787718	558.225
503.810090	567.385
503.832462	560.261
503.854834	537.362
503.877208	567.385
503.899581	592.319
503.921955	628.449
503.944330	633.029
503.966705	648.803
503.989081	621.325
504.011457	607.076
504.033834	613.183
504.056211	659.998
504.078588	668.14
504.100967	676.282
504.123345	674.247
504.145724	689.004
504.168104	686.459
504.190484	719.027
