HuMonoN>> Voyager Spec #1[BP = 1784.5, 12251]" 
TYPE MASSSPEC
499.987748	40.0043
500.003024	34.0224
500.018302	17.1981
500.033579	12.7117
500.048856	16.4504
500.064134	23.1801
500.079412	31.0314
500.094690	23.9278
500.109969	19.8152
500.125248	29.162
500.140527	26.9188
500.155806	19.0675
500.171085	23.9278
500.186365	25.4233
500.201645	13.8333
500.216925	20.563
500.232205	28.0404
500.247486	33.2746
500.262766	31.0314
500.278047	31.7791
500.293329	33.2746
500.308610	42.6214
500.323892	42.6214
500.339174	34.3962
500.354456	34.3962
500.369739	35.8917
500.385021	24.6756
500.400304	19.8152
500.415587	26.5449
500.430871	41.8737
500.446154	59.0718
500.461438	61.315
500.476722	49.3511
500.492007	49.725
500.507291	48.6034
500.522576	48.9772
500.537861	46.3601
500.553146	47.4818
500.568432	49.725
500.583717	60.1934
500.599003	63.5583
500.614289	79.6348
500.629576	95.3374
500.644862	130.855
500.660149	134.968
500.675436	145.062
500.690724	154.783
500.706011	157.026
500.721299	164.878
500.736587	152.166
500.751875	145.81
500.767164	144.315
500.782453	123.004
500.797742	96.8329
500.813031	85.6167
500.828320	83.3735
500.843610	72.5312
500.858900	62.4366
500.874190	58.6979
500.889480	60.5673
500.904771	71.4096
500.920062	76.6438
500.935353	59.0718
500.950644	47.1079
500.965936	36.2656
500.981228	49.725
500.996520	66.5492
501.011812	62.4366
501.027104	60.1934
501.042397	64.306
501.057690	64.6799
501.072983	43.3692
501.088276	32.5269
501.103570	30.2836
501.118864	31.0314
501.134158	34.7701
501.149452	41.1259
501.164747	51.5944
501.180042	42.2476
501.195337	34.3962
501.210632	47.8556
501.225928	57.5763
501.241223	52.3421
501.256519	34.0224
501.271816	31.7791
501.287112	46.3601
501.302409	62.4366
501.317706	65.8015
501.333003	59.0718
501.348300	50.4727
501.363598	53.8376
501.378895	55.7069
501.394194	53.0898
501.409492	46.3601
501.424790	53.0898
501.440089	65.0537
501.455388	65.0537
501.470687	63.9321
501.485987	57.2024
501.501287	50.4727
501.516587	61.315
501.531887	62.8105
501.547187	60.5673
501.562488	78.5131
501.577789	76.2699
501.593090	71.0357
501.608391	59.0718
501.623693	60.1934
501.638994	111.788
501.654296	166.373
501.669599	207.873
501.684901	218.341
501.700204	200.022
501.715507	198.152
501.730810	169.364
501.746114	129.36
501.761417	110.292
501.776721	103.189
501.792025	133.098
501.807330	123.752
501.822634	108.797
501.837939	83.7474
501.853244	100.572
501.868550	129.734
501.883855	123.752
501.899161	79.6348
501.914467	62.4366
501.929773	70.6618
501.945080	95.7113
501.960386	97.2068
501.975693	72.1573
501.991000	61.6889
502.006308	67.6709
502.021615	74.0267
502.036923	79.2609
502.052231	84.4951
502.067540	76.2699
502.082848	57.5763
502.098157	71.0357
502.113466	77.7654
502.128775	74.4006
502.144085	62.0628
502.159395	60.9412
502.174705	77.0177
502.190015	85.6167
502.205325	77.0177
502.220636	84.869
502.235947	95.3374
502.251258	73.6528
502.266569	65.0537
502.281881	55.7069
502.297193	52.3421
502.312505	47.4818
502.327817	54.2115
502.343130	66.1754
502.358443	73.6528
502.373756	77.7654
502.389069	73.6528
502.404382	83.3735
502.419696	83.7474
502.435010	95.7113
502.450324	115.9
502.465638	94.9635
502.480953	68.0447
502.496268	78.887
502.511583	89.3554
502.526898	86.7383
502.542214	77.7654
502.557530	68.4186
502.572846	73.6528
502.588162	71.7834
502.603479	77.7654
502.618795	109.545
502.634112	141.698
502.649430	146.932
502.664747	142.819
502.680065	134.594
502.695383	121.508
502.710701	117.77
502.726019	107.675
502.741338	112.536
502.756657	127.864
502.771976	142.071
502.787295	134.594
502.802614	106.927
502.817934	91.9725
502.833254	105.058
502.848574	103.563
502.863895	115.526
502.879216	132.351
502.894537	131.603
502.909858	126.369
502.925179	122.256
502.940501	111.04
502.955823	95.3374
502.971145	86.3645
502.986467	76.2699
503.001790	66.9231
503.017112	75.896
503.032436	79.6348
503.047759	84.4951
503.063082	92.3464
503.078406	86.3645
503.093730	81.5041
503.109054	72.9051
503.124379	74.4006
503.139703	75.5222
503.155028	71.0357
503.170353	75.5222
503.185679	75.896
503.201004	65.8015
503.216330	75.896
503.231656	107.675
503.246983	108.423
503.262309	103.563
503.277636	89.7293
503.292963	80.0086
503.308290	76.2699
503.323618	69.1663
503.338945	88.9816
503.354273	107.675
503.369601	119.265
503.384930	100.945
503.400258	96.459
503.415587	111.414
503.430916	147.679
503.446246	172.355
503.461575	168.242
503.476905	144.688
503.492235	111.04
503.507565	110.292
503.522896	130.481
503.538227	136.837
503.553558	110.292
503.568889	100.945
503.584220	82.2518
503.599552	75.896
503.614884	100.945
503.630216	127.864
503.645548	154.783
503.660881	157.026
503.676214	173.851
503.691547	192.918
503.706880	186.188
503.722214	179.459
503.737548	176.094
503.752882	170.112
503.768216	174.972
503.783550	174.972
503.798885	154.409
503.814220	122.256
503.829555	135.716
503.844890	170.86
503.860226	161.513
503.875562	123.004
503.890898	133.846
503.906234	123.004
503.921571	108.423
503.936908	112.162
503.952245	125.995
503.967582	124.873
503.982920	133.098
503.998257	129.36
504.013595	103.563
504.028934	109.545
504.044272	117.77
504.059611	102.441
504.074950	110.292
504.090289	144.315
504.105628	152.914
504.120968	120.387
504.136308	85.6167
504.151648	83.3735
504.166988	109.545
504.182328	140.95
504.197669	134.968
504.213010	110.292
504.228351	65.8015
504.243693	68.4186
504.259035	99.0761
504.274377	127.49
504.289719	140.202
504.305061	136.463
504.320404	114.405
504.335747	108.423
504.351090	125.247
504.366433	140.95
504.381777	130.855
504.397120	112.909
504.412465	111.04
504.427809	113.283
504.443153	100.945
504.458498	84.4951
504.473843	89.7293
504.489188	109.918
504.504534	137.211
504.519879	135.716
504.535225	97.5806
504.550571	117.022
504.565918	150.297
504.581264	153.661
504.596611	158.522
504.611958	192.544
504.627306	205.63
504.642653	194.04
504.658001	202.265
504.673349	171.981
504.688697	152.166
504.704046	134.594
504.719394	134.968
504.734743	143.941
504.750092	189.553
504.765442	208.621
504.780791	167.495
504.796141	114.779
504.811491	114.405
504.826842	152.914
504.842192	173.477
504.857543	157.026
504.872894	112.909
504.888245	111.788
504.903597	134.594
504.918949	142.445
504.934301	136.837
504.949653	135.342
504.965005	141.697
504.980358	148.427
504.995711	164.13
505.011064	166.373
505.026417	171.607
505.041771	152.166
505.057125	124.125
505.072479	139.828
505.087833	148.801
505.103188	146.184
505.118543	140.202
505.133898	143.567
505.149253	141.697
505.164608	128.238
